Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-13 00:00:00+05:30,802.1545243935911,805.4560750275282,794.4753860611046,797.6790771484375,21669066,0.0,0.0
2025-01-14 00:00:00+05:30,802.1056196289109,810.0782171393307,800.6871637200443,805.3826904296875,26661432,0.0,0.0
2025-01-15 00:00:00+05:30,810.2249837776989,813.2574953005814,800.3448116614642,803.6463623046875,14022892,0.0,0.0
2025-01-16 00:00:00+05:30,808.4396599318201,812.2059089473469,803.5484739689487,808.0484008789062,21212454,0.0,0.0
2025-01-17 00:00:00+05:30,803.8664309698443,807.2902612204003,796.5296518615098,800.5648803710938,23112076,0.0,0.0
2025-01-20 00:00:00+05:30,795.306859593821,812.401531124855,795.306859593821,807.6571044921875,17557618,0.0,0.0
2025-01-21 00:00:00+05:30,811.08094833001,812.4505043432082,798.7551830386761,803.3284301757812,31158144,0.0,0.0
2025-01-22 00:00:00+05:30,803.328390443516,817.7573889614247,795.0377944540255,814.8960571289062,30619306,0.0,0.0
2025-01-23 00:00:00+05:30,825.1430660888765,825.1430660888765,807.657076395529,814.3335571289062,34909158,0.0,0.0
2025-01-24 00:00:00+05:30,811.9368617261117,816.9748071002886,804.355523559392,806.9478759765625,24236200,0.0,0.0
2025-01-27 00:00:00+05:30,802.6925317632887,803.9153282773717,795.3068527595995,797.16552734375,22804166,0.0,0.0
2025-01-28 00:00:00+05:30,805.5783551961035,823.8225033343521,805.5783551961035,817.0237426757812,30179312,0.0,0.0
2025-01-29 00:00:00+05:30,819.2736849367727,822.2817763780624,816.2655934954831,820.398681640625,12619890,0.0,0.0
2025-01-30 00:00:00+05:30,822.2083708841773,830.4744872086205,818.075342575386,827.3441162109375,25744846,0.0,0.0
2025-01-31 00:00:00+05:30,825.2653946383198,833.8004907060493,823.6512793036222,830.8902587890625,15821686,0.0,0.0
2025-02-01 00:00:00+05:30,830.2788239566938,837.860162260864,819.7872538636672,827.0750732421875,5587528,0.0,0.0
2025-02-03 00:00:00+05:30,816.8280789508296,825.0452954840977,813.6243281716013,820.7410278320312,20276540,0.0,0.0
2025-02-04 00:00:00+05:30,825.9745878121568,844.1209363379245,821.7437595243746,841.7242431640625,28616502,0.0,0.0
2025-02-05 00:00:00+05:30,847.6425632011333,853.1206678284015,840.7460026432929,849.9903564453125,23675506,0.0,0.0
2025-02-06 00:00:00+05:30,848.8653345017811,855.4684356344657,843.2404705739388,852.949462890625,26760716,0.0,0.0
2025-02-07 00:00:00+05:30,855.9575596166678,864.272575910087,843.7295944792869,847.520263671875,23509600,0.0,0.0
2025-02-10 00:00:00+05:30,839.963418964245,842.9714506722028,835.6591512820958,839.2052612304688,17195950,0.0,0.0
2025-02-11 00:00:00+05:30,832.9689791889995,836.8819280049196,825.9745592977979,832.1864013671875,22724704,0.0,0.0
2025-02-12 00:00:00+05:30,828.0777762663221,837.371029514438,822.3061529979063,834.82763671875,22809570,0.0,0.0
2025-02-13 00:00:00+05:30,831.01252603081,838.4715849018929,828.3468534645449,830.3766479492188,12602434,0.0,0.0
2025-02-14 00:00:00+05:30,832.4309761063508,832.4309761063508,821.7192665827392,828.982666015625,19959892,0.0,0.0
2025-02-17 00:00:00+05:30,824.2626783567423,841.2840302942788,822.3306836815443,839.9878540039062,12938946,0.0,0.0
2025-02-18 00:00:00+05:30,837.884631927631,846.933325923037,834.5097016852698,842.7758178710938,16350910,0.0,0.0
2025-02-19 00:00:00+05:30,839.8166173023507,850.0392077536928,837.5911038396853,844.8056030273438,11884112,0.0,0.0
2025-02-20 00:00:00+05:30,836.8819636280967,838.691678649749,824.3116389046222,825.1920166015625,26390510,0.0,0.0
2025-02-21 00:00:00+05:30,822.1594879874626,829.0315686714349,820.374193109825,827.833251953125,15680940,0.0,0.0
2025-02-24 00:00:00+05:30,822.2572556240775,823.7735113226157,812.4748837536897,820.30078125,20693646,0.0,0.0
2025-02-25 00:00:00+05:30,817.366068176836,825.6321843333942,817.366068176836,822.86865234375,24138708,0.0,0.0
2025-02-27 00:00:00+05:30,822.966539155997,836.7596600420294,822.966539155997,831.843994140625,35786800,0.0,0.0
2025-02-28 00:00:00+05:30,824.1648268745779,849.7212732865642,824.1648268745779,847.3490600585938,54516728,0.0,0.0
2025-03-03 00:00:00+05:30,850.9685518032735,852.5581872301856,828.6157962838088,832.259765625,21205364,0.0,0.0
2025-03-04 00:00:00+05:30,830.5233989514803,838.4960561692715,828.2000855562981,836.392822265625,19920958,0.0,0.0
2025-03-05 00:00:00+05:30,832.4554173003111,836.7841648833463,825.7545160417726,826.6104736328125,21583872,0.0,0.0
2025-03-06 00:00:00+05:30,825.1431133704963,831.4527555208074,817.928613712989,827.1973876953125,32966088,0.0,0.0
2025-03-07 00:00:00+05:30,822.6974814746513,832.0641145636093,820.5453477030246,826.2435913085938,13372914,0.0,0.0
2025-03-10 00:00:00+05:30,826.1213121744792,831.4527168350353,823.2110803985861,825.3876342773438,15604050,0.0,0.0
2025-03-11 00:00:00+05:30,822.8931680662241,828.5669320467777,816.8525651252012,824.409423828125,19898430,0.0,0.0
2025-03-12 00:00:00+05:30,827.3686094415733,840.5503321112867,827.3686094415733,836.955322265625,18784106,0.0,0.0
2025-03-13 00:00:00+05:30,839.3520039936377,841.6753173618534,831.5261063322791,834.7297973632812,15736264,0.0,0.0
2025-03-17 00:00:00+05:30,833.9472484828103,843.24050227822,833.9472484828103,836.5885009765625,18950652,0.0,0.0
2025-03-18 00:00:00+05:30,836.5885009765625,836.5885009765625,836.5885009765625,836.5885009765625,0,0.0,0.0
2025-03-19 00:00:00+05:30,848.6208098215055,856.4467077795136,847.2512537961089,853.07177734375,15221406,0.0,0.0
2025-03-20 00:00:00+05:30,857.9140405532244,867.6964127374116,855.615206972685,865.1285400390625,17833978,0.0,0.0
2025-03-21 00:00:00+05:30,858.672213095421,867.7453276286816,858.672213095421,865.9111328125,33508264,0.0,0.0
2025-03-24 00:00:00+05:30,870.1420221964519,882.5656470460817,867.5252495291953,880.4135131835938,17393736,0.0,0.0
2025-03-25 00:00:00+05:30,882.8102129604783,901.787979673643,881.147197703983,890.9050903320312,39101416,0.0,0.0
2025-03-26 00:00:00+05:30,892.6414630044289,893.8642595290926,881.3917349775238,883.6172485351562,24478442,0.0,0.0
2025-03-27 00:00:00+05:30,880.4134775363805,900.4673400802648,879.4841402576089,892.8126220703125,41658100,0.0,0.0
2025-03-28 00:00:00+05:30,894.5979227681237,898.0217529810142,883.2748151941205,894.2066040039062,28773648,0.0,0.0
2025-04-01 00:00:00+05:30,881.391705364099,885.2557541935822,863.4654969734518,864.6882934570312,28511006,0.0,0.0
2025-04-02 00:00:00+05:30,866.082273761888,880.022153743179,866.082273761888,878.897216796875,11573564,0.0,0.0
2025-04-03 00:00:00+05:30,871.1691503162833,882.3699785036275,869.1637759428747,877.89453125,11250038,0.0,0.0
2025-04-04 00:00:00+05:30,886.7720103051442,900.9319697088504,885.8426730358187,888.875244140625,33540454,0.0,0.0
2025-04-07 00:00:00+05:30,862.2183075534074,870.5577440100851,850.1859420103494,859.7237548828125,37995450,0.0,0.0
2025-04-08 00:00:00+05:30,863.2943645350747,871.6093810773389,856.104344701862,865.32421875,35563872,0.0,0.0
2025-04-09 00:00:00+05:30,863.2943115234375,868.1854974244201,857.6694477373075,863.2943115234375,22454608,0.0,0.0
2025-04-11 00:00:00+05:30,868.0632317209039,889.9023890609734,868.0632317209039,883.7150268554688,32775766,0.0,0.0
2025-04-15 00:00:00+05:30,912.2061875162046,917.9778108695606,907.3150015241606,912.1572875976562,49298344,0.0,0.0
2025-04-16 00:00:00+05:30,921.4016701484593,921.4016701484593,910.0051825445173,918.5647583007812,19136820,0.0,0.0
2025-04-17 00:00:00+05:30,920.5212113739034,938.960958834834,917.9288588937725,932.6024169921875,35703084,0.0,0.0
2025-04-21 00:00:00+05:30,941.0641886137428,954.1236313817194,934.2165281976345,942.5804443359375,34247298,0.0,0.0
2025-04-22 00:00:00+05:30,946.4445240912927,963.8571349187316,946.4445240912927,959.5039672851562,45961750,0.0,0.0
2025-04-23 00:00:00+05:30,967.9168437774161,967.9168437774161,939.3523045839213,941.0153198242188,30570642,0.0,0.0
2025-04-24 00:00:00+05:30,934.2165111938754,941.0152715674958,931.8198181504878,937.5425415039062,25931754,0.0,0.0
2025-04-25 00:00:00+05:30,941.4555276814743,945.4662764146635,925.3146134953988,934.803466796875,18500878,0.0,0.0
2025-04-28 00:00:00+05:30,934.8034380014007,943.852132039103,933.4339417549455,939.2055053710938,13920492,0.0,0.0
2025-04-29 00:00:00+05:30,938.5208248348524,943.4120109978298,929.4231708062246,933.629638671875,18918308,0.0,0.0
2025-04-30 00:00:00+05:30,935.6839212789164,947.3738682535175,934.3633248859412,941.5533447265625,31936870,0.0,0.0
2025-05-02 00:00:00+05:30,943.9010972173456,949.8194203300458,939.1077110594025,940.0370483398438,17840404,0.0,0.0
2025-05-05 00:00:00+05:30,948.4009882350391,954.7595301881363,945.1239174188798,947.324951171875,15068024,0.0,0.0
2025-05-06 00:00:00+05:30,943.9989055568692,948.9389915150434,941.2109533972954,944.8303833007812,17490156,0.0,0.0
2025-05-07 00:00:00+05:30,945.9553864875014,953.1454061318335,940.2816225843777,951.629150390625,21420778,0.0,0.0
2025-05-08 00:00:00+05:30,956.1291023794313,956.1291023794313,938.6675318191096,943.2652587890625,34803430,0.0,0.0
2025-05-09 00:00:00+05:30,934.2654461482068,938.6186137238377,922.869018345557,924.2874145507812,17188796,0.0,0.0
2025-05-12 00:00:00+05:30,937.9338325089128,958.6235735486489,935.3415397057943,957.3029174804688,18618972,0.0,0.0
2025-05-13 00:00:00+05:30,953.7812559147054,959.5039195674499,939.1076981314022,940.37939453125,24242102,0.0,0.0
2025-05-14 00:00:00+05:30,940.1348738133746,944.0967226360693,930.7927202493541,934.510009765625,15445308,0.0,0.0
2025-05-15 00:00:00+05:30,935.9284731774198,951.2379097648699,927.8580160008181,945.8576049804688,32241458,0.0,0.0
2025-05-16 00:00:00+05:30,945.8575705186271,950.7487565080565,943.216318142963,946.2977294921875,15868010,0.0,0.0
2025-05-19 00:00:00+05:30,947.4227336837129,951.3356825063611,944.4880220667266,948.2542114257812,10202964,0.0,0.0
2025-05-20 00:00:00+05:30,943.0695618599129,946.2488327637604,935.683882932347,936.6132202148438,23879090,0.0,0.0
2025-05-21 00:00:00+05:30,942.531576696304,952.2650491339176,939.6457649093123,942.4337768554688,15132040,0.0,0.0
2025-05-22 00:00:00+05:30,936.7599445833256,941.1620121043128,931.8687584488954,939.058837890625,21306670,0.0,0.0
2025-05-23 00:00:00+05:30,939.1566035486918,947.4227197563947,936.4175513544748,945.7597045898438,9566072,0.0,0.0
2025-05-26 00:00:00+05:30,946.4445221181824,953.7324014391729,942.4826732692927,948.9879150390625,10802860,0.0,0.0
2025-05-27 00:00:00+05:30,944.7815018115782,952.8030590136404,937.298022849808,942.189208984375,26162148,0.0,0.0
2025-05-28 00:00:00+05:30,939.2055258264952,946.1999457934196,937.982729308282,940.8196411132812,18157594,0.0,0.0
2025-05-29 00:00:00+05:30,943.0206823524643,949.2814244582959,932.8959509838106,942.776123046875,28917794,0.0,0.0
2025-05-30 00:00:00+05:30,944.9282622179591,953.1943787349691,941.7489912273293,951.2868041992188,28748078,0.0,0.0
2025-06-02 00:00:00+05:30,944.0478247838805,946.9336365473756,933.2383153576409,945.0260620117188,14668822,0.0,0.0
2025-06-03 00:00:00+05:30,947.9118673390111,954.7595278873838,939.1077323482464,941.357666015625,24377584,0.0,0.0
2025-06-04 00:00:00+05:30,939.596818040901,950.5041865578521,939.5479181229267,949.4769897460938,12961542,0.0,0.0
2025-06-05 00:00:00+05:30,952.8030544877778,958.1344592905037,948.9879054381929,953.5856323242188,22255418,0.0,0.0
2025-06-06 00:00:00+05:30,950.8465778422666,976.4275050280722,950.2106997665205,967.8189697265625,30127008,0.0,0.0
2025-06-09 00:00:00+05:30,975.7916065974102,975.7916065974102,966.4494532826367,967.9168090820312,13202588,0.0,0.0
2025-06-10 00:00:00+05:30,969.8244072484864,969.8244072484864,959.2104975495274,961.2648315429688,15533126,0.0,0.0
2025-06-11 00:00:00+05:30,962.389744742281,962.389744742281,952.3139135307342,953.9769287109375,11096394,0.0,0.0
2025-06-12 00:00:00+05:30,953.7812714093355,959.1615760172856,946.5912518614555,950.5531005859375,16349130,0.0,0.0
2025-06-13 00:00:00+05:30,939.1077345001225,945.4662764524671,935.6839042180908,937.933837890625,12117762,0.0,0.0
2025-06-16 00:00:00+05:30,941.0641728178545,948.3520517940424,939.1565983640139,946.64013671875,16513746,0.0,0.0
2025-06-17 00:00:00+05:30,947.4227121764063,949.6726457569815,938.66747744311,943.80322265625,16978736,0.0,0.0
2025-06-18 00:00:00+05:30,937.6403776699764,947.0803907488768,937.6403776699764,945.906494140625,18433816,0.0,0.0
2025-06-19 00:00:00+05:30,945.9064695793226,952.2161114413366,941.8467613290337,946.5912475585938,16876220,0.0,0.0
2025-06-20 00:00:00+05:30,944.7814993546208,963.51476608404,944.7814993546208,960.9713134765625,32900408,0.0,0.0
2025-06-23 00:00:00+05:30,952.9987182617188,957.6453450888812,949.7705473547468,952.9987182617188,11739518,0.0,0.0
2025-06-24 00:00:00+05:30,961.1180452091558,967.9657055821473,956.5203184459181,959.1126708984375,22625322,0.0,0.0
2025-06-25 00:00:00+05:30,961.6071521788152,969.4330496533122,960.5800150766594,968.5526123046875,18405932,0.0,0.0
2025-06-26 00:00:00+05:30,969.1396207319319,991.4923172094017,968.4548427401373,988.9000244140625,50084830,0.0,0.0
2025-06-27 00:00:00+05:30,1006.5,1009.9000244140625,996.7000122070312,1007.4500122070312,28213384,22.0,0.0
2025-06-30 00:00:00+05:30,1005.75,1006.9000244140625,997.75,1000.75,13649020,0.0,0.0
2025-07-01 00:00:00+05:30,1002.5,1008.0,1002.0,1006.0499877929688,14389386,0.0,0.0
2025-07-02 00:00:00+05:30,1009.9500122070312,1009.9500122070312,988.9500122070312,993.0,18878250,0.0,0.0
2025-07-03 00:00:00+05:30,997.4500122070312,1004.0,992.1500244140625,993.5499877929688,16860506,0.0,0.0
2025-07-04 00:00:00+05:30,993.5499877929688,1001.75,990.0,994.6500244140625,7863944,0.0,0.0
2025-07-07 00:00:00+05:30,994.5,999.2000122070312,991.9000244140625,993.7000122070312,11349426,0.0,0.0
2025-07-08 00:00:00+05:30,988.5,1002.5,988.5,1000.7000122070312,15224316,0.0,0.0
2025-07-09 00:00:00+05:30,1003.5,1006.9000244140625,999.0499877929688,1005.5999755859375,13861428,0.0,0.0
2025-07-10 00:00:00+05:30,1008.0,1008.5,1000.0,1003.0999755859375,17030310,0.0,0.0
2025-07-11 00:00:00+05:30,999.0,1002.4000244140625,990.4500122070312,991.8499755859375,12516922,0.0,0.0
2025-07-14 00:00:00+05:30,991.5,994.3499755859375,985.2999877929688,991.5,13088850,0.0,0.0
2025-07-15 00:00:00+05:30,986.5,1001.7999877929688,986.5,997.75,14498168,0.0,0.0
2025-07-16 00:00:00+05:30,1009.0,1011.3499755859375,996.2999877929688,998.1500244140625,17994612,0.0,0.0
2025-07-17 00:00:00+05:30,1002.0,1002.4000244140625,991.3499755859375,993.4500122070312,22529158,0.0,0.0
2025-07-18 00:00:00+05:30,993.4500122070312,998.5,976.5,978.7000122070312,16129446,0.0,0.0
2025-07-21 00:00:00+05:30,989.0999755859375,1001.0,988.25,1000.25,22309078,0.0,0.0
2025-07-22 00:00:00+05:30,1006.5499877929688,1009.0,1001.5,1003.5499877929688,14836814,0.0,0.0
2025-07-23 00:00:00+05:30,1005.5,1014.9000244140625,1001.5,1012.1500244140625,13634916,0.0,0.0
2025-07-24 00:00:00+05:30,1018.8499755859375,1018.8499755859375,1004.2000122070312,1007.0999755859375,19107176,0.0,0.0
2025-07-25 00:00:00+05:30,1007.5,1007.5,999.5,1002.2999877929688,9306598,0.0,0.0
2025-07-28 00:00:00+05:30,1001.5,1010.7000122070312,1000.25,1004.25,12059580,0.0,0.0
2025-07-29 00:00:00+05:30,999.9500122070312,1013.25,998.1500244140625,1010.7999877929688,19895696,0.0,0.0
2025-07-30 00:00:00+05:30,1014.0,1016.2999877929688,1008.5,1012.9000244140625,15154036,0.0,0.0
2025-07-31 00:00:00+05:30,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859375,22183032,0.0,0.0
2025-08-01 00:00:00+05:30,1007.0,1014.1500244140625,1004.6500244140625,1006.0999755859375,11317258,0.0,0.0
2025-08-04 00:00:00+05:30,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946,0.0,0.0
2025-08-05 00:00:00+05:30,993.25,997.2000122070312,982.75,988.7999877929688,23978058,0.0,0.0
2025-08-06 00:00:00+05:30,985.5499877929688,994.0,985.0,992.6500244140625,14080204,0.0,0.0
2025-08-07 00:00:00+05:30,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186,0.0,0.0
2025-08-08 00:00:00+05:30,993.5499877929688,996.4000244140625,985.0,986.9500122070312,13895264,0.0,0.0
2025-08-11 00:00:00+05:30,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854,0.0,0.0
2025-08-12 00:00:00+05:30,995.9500122070312,998.0,983.75,984.9500122070312,12937802,0.0,0.0
2025-08-13 00:00:00+05:30,997.0,997.0,984.5499877929688,990.1500244140625,13577396,0.0,0.0
2025-08-14 00:00:00+05:30,989.0,998.0,985.5999755859375,995.5499877929688,17511716,0.0,0.0
2025-08-18 00:00:00+05:30,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796,0.0,0.0
2025-08-19 00:00:00+05:30,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438,0.0,0.0
2025-08-20 00:00:00+05:30,993.5,996.0,989.5,994.0999755859375,9950228,0.0,0.0
